card_id,user_id,card_type,card_number,expiry_date,credit_limit,current_balance,status
450,92562,MasterCard,36967940751868,10/32,200000,61826.61,expired
451,61814,Visa,3574914968498198,12/25,100000,47726.2,active
452,98084,MasterCard,4804317472597655133,01/33,500000,51765.49,expired
453,67954,MasterCard,3503174713574407,06/27,50000,30295.25,active
454,73280,Visa,6574882815117290,04/30,100000,55266.84,blocked
455,85794,American Express,376615350065174,11/25,200000,8089.42,active
456,71688,American Express,4194092107636420,06/34,100000,22536.18,expired
457,87964,MasterCard,30378207149281,06/25,50000,85668.63,blocked
458,70959,American Express,346374203846110,12/29,100000,84189.87,blocked
459,12967,Discover,4666410952315,08/33,100000,31334.87,blocked
460,65992,Visa,5283676925105227,11/32,50000,27807.5,expired
461,9789,Visa,4043022766337,05/27,50000,82769.82,expired
462,41730,American Express,4647990204079012054,11/32,500000,88164.91,active
463,11325,American Express,4417232104477487609,05/30,500000,77370.5,blocked
464,23066,MasterCard,2252944736663212,12/29,100000,87916.12,active
465,58818,Visa,30536424785704,03/32,500000,83495.6,active
466,85613,American Express,4449082554615517,03/35,500000,73785.75,active
467,97065,Visa,3528717142408216,07/29,500000,70308.8,expired
468,58290,American Express,4848152952718119,07/30,500000,18992.48,blocked
469,39445,MasterCard,4176013142198046,12/32,500000,65287.39,active
470,56238,Discover,3542773263962202,07/28,500000,39369.37,blocked
471,1903,Discover,60404174256,09/29,500000,82983.05,active
472,57913,American Express,2224280814504191,09/26,500000,81161.99,expired
473,91859,MasterCard,3507065060546236,03/30,100000,28518.08,expired
474,73132,Visa,213111024082966,07/27,500000,56911.88,expired
475,65352,Visa,6011636561341335,10/32,50000,37572.77,blocked
476,68209,Visa,6533018857335538,02/29,100000,79768.15,expired
477,36380,Visa,4006685256717648060,08/28,200000,54226.89,active
478,4603,MasterCard,345963752512239,04/32,500000,97937.07,expired
479,85807,Visa,4492168170716504620,09/34,200000,79560.4,active
480,34524,MasterCard,180095792806855,07/33,500000,60797.41,expired
481,12436,Visa,5113860976856104,12/31,200000,62092.87,expired
482,63933,Visa,4244921482347452,02/28,200000,47517.86,blocked
483,69064,MasterCard,3576553246160119,06/33,50000,28081.68,blocked
484,56521,Discover,4859667783215064,02/26,50000,59867.1,blocked
485,29746,Discover,4772497001271,03/29,500000,77143.15,blocked
486,70180,Visa,4317672682106030,10/31,50000,3974.36,expired
487,55895,American Express,213183582860935,08/34,200000,30159.95,blocked
488,83738,Visa,180097237664477,12/34,100000,60444.12,active
489,75901,Discover,4293358122809,07/32,200000,42280.85,blocked
490,83047,Discover,676347859669,09/30,200000,3091.8,blocked
491,3677,Discover,2719510985156575,11/30,200000,45432.88,blocked
492,34547,Discover,3510091586533370,12/33,50000,70465.61,blocked
493,35542,American Express,3586672635552963,11/26,50000,46992.54,blocked
494,90417,Discover,3579386958765081,10/25,500000,42636.27,expired
495,27405,American Express,3563086496673775,02/30,100000,41853.48,blocked
496,5082,Visa,3504230661130573,03/27,50000,49559.11,active
497,77310,Visa,3502816668635390,12/29,500000,7949.81,expired
498,79858,MasterCard,3529267875051840,01/26,200000,68722.29,blocked
499,65826,MasterCard,3595005795123102,06/25,500000,23344.58,active
500,50868,Visa,3598934258297425,06/26,500000,37316.62,active
501,48457,Discover,6011600716909420,09/31,200000,77240.72,expired
502,27171,Visa,5186656379533668,07/25,100000,50510.14,blocked
503,3192,Visa,2261984323996533,10/29,500000,94973.2,blocked
504,8886,MasterCard,4789677421379747086,05/28,50000,24027.23,expired
505,23104,Visa,4829511338871,01/33,200000,18664.21,blocked
506,57220,Visa,4723119565340466,10/33,100000,18915.78,expired
507,64820,MasterCard,4250856995862,07/34,50000,17747.45,blocked
508,11690,Discover,346715440297543,08/28,50000,47551.55,blocked
509,46278,Discover,4356746687732,01/33,50000,37708.7,expired
510,69619,American Express,30165898558155,12/26,200000,11735.39,expired
511,51549,American Express,4747579807746,11/33,50000,49460.4,expired
512,3673,American Express,4439056150277312,04/32,200000,28668.75,blocked
513,28473,Discover,4204165553110922,03/27,100000,80145.47,blocked
514,95687,MasterCard,4697586871822971714,02/27,200000,31392.61,expired
515,9524,Visa,373427166394787,01/35,100000,30655.37,active
516,40883,MasterCard,4934024148302,07/31,500000,92081.23,blocked
517,26828,MasterCard,4622467434962,12/33,500000,6196.73,expired
518,27179,Discover,3592897875689280,04/29,50000,16093.15,blocked
519,89296,MasterCard,2720609412641006,12/32,50000,76680.16,active
520,32934,Visa,4898432703604332,03/30,100000,89488.85,blocked
521,93501,Visa,3539365072717250,04/31,200000,29582.76,active
522,99247,American Express,6509290209276351,04/26,500000,32991.24,expired
523,58409,American Express,6517302926794465,08/28,500000,65089.3,active
524,89476,Discover,342333144385418,09/26,50000,36590.28,active
525,86450,Visa,4646399956714386248,04/31,200000,72734.77,active
526,31613,American Express,36663004520121,01/33,100000,21845.44,blocked
527,61109,MasterCard,3581064368852676,10/28,100000,5473.22,active
528,73533,MasterCard,2720257744634404,02/26,50000,60713.27,expired
529,71181,MasterCard,180089427164400,12/28,200000,59363.12,expired
530,11776,Visa,580368392263,10/34,100000,89460.85,active
531,49442,American Express,6011312648616947,01/27,200000,64833.02,active
532,26605,Visa,6571908081817439,07/25,200000,61956.13,expired
533,90823,MasterCard,376772634234256,10/31,50000,21306.67,expired
534,38443,Discover,4638045342669725,07/29,50000,53172.11,active
535,35493,Visa,574297735213,03/34,500000,48779.08,active
536,30906,Discover,213160880582916,07/34,500000,18276.26,expired
537,93254,MasterCard,180039419775010,03/26,200000,36128.87,active
538,12593,Discover,341682123978432,07/31,500000,79665.63,active
539,48363,Discover,4188221674169071,02/30,200000,95487.23,blocked
540,14020,Visa,2250752344900401,08/32,100000,87278.42,active
541,25251,MasterCard,2720704413273980,07/26,200000,93090.12,blocked
542,5258,MasterCard,676357734182,06/26,200000,25699.45,blocked
543,46176,MasterCard,3549277078972573,04/29,200000,69499.75,expired
544,76951,American Express,4482906019871786,05/25,50000,31316.21,expired
545,20885,Discover,4466130700155025,07/32,200000,92657.63,blocked
546,81495,MasterCard,6011130640659057,03/34,500000,72312.91,expired
547,23456,American Express,675918220608,10/34,100000,26135.62,active
548,38150,MasterCard,4959105090677,02/35,100000,21637.62,expired
549,88007,American Express,2720423534645212,06/29,500000,37572.3,blocked
550,34880,MasterCard,4723160147742647,08/27,200000,30871.7,blocked
551,87515,MasterCard,6011287020586696,05/32,50000,36912.39,expired
552,11872,Discover,675953285995,12/27,50000,1907.13,blocked
553,5264,American Express,6011627486108479,07/33,500000,14285.99,active
554,28655,Discover,3588093348450601,01/30,200000,70128.14,expired
555,66406,Discover,4239907861660018,05/34,200000,81441.53,active
556,63762,American Express,6528579879505710,07/27,100000,31279.3,expired
557,25227,Visa,2250221724231050,08/26,500000,8511.58,expired
558,45610,MasterCard,4011982185046,01/27,200000,8492.35,blocked
559,62543,MasterCard,4381296368014077,08/30,50000,89705.38,active
560,86024,American Express,347230330638466,06/25,200000,50266.54,blocked
561,75609,Visa,30120253334080,05/30,50000,3724.98,blocked
562,48793,Visa,372211794826142,02/30,50000,42374.08,active
563,56099,American Express,3565931129343544,06/29,500000,82882.72,expired
564,78668,Discover,3580498508921929,03/35,50000,52361.05,active
565,60827,MasterCard,3501706370038499,12/34,500000,95880.05,active
566,95580,American Express,3514595374570176,06/26,100000,97078.75,active
567,1545,American Express,676120670564,06/33,50000,87520.15,active
568,73487,Visa,213122516441768,05/32,500000,44289.88,blocked
569,73435,American Express,4895043016032245,11/29,500000,58476.2,active
570,89859,MasterCard,4348309782148991,06/33,500000,98604.28,expired
571,92896,Discover,3584654317511006,07/27,50000,29150.95,active
572,32968,American Express,4415897894909,09/34,50000,77323.72,blocked
573,71277,MasterCard,4304420354765,08/26,100000,58428.82,blocked
574,67306,Discover,6011032943956281,07/28,500000,89766.49,active
575,76189,Discover,378002363471079,07/34,100000,65739.46,active
576,19070,MasterCard,36042953618782,08/34,500000,82219.15,expired
577,51434,Discover,2720852217462836,12/29,50000,26307.32,expired
578,50972,MasterCard,345722941487103,08/25,200000,92989.51,active
579,74476,Discover,180049067742311,01/30,100000,92385.08,blocked
580,74211,Visa,4927096922287032,03/26,100000,10615.41,active
581,38339,American Express,60429993755,12/34,50000,83480.88,blocked
582,77612,MasterCard,370448369833291,02/29,100000,30473.1,expired
583,85915,MasterCard,4421682623834,10/29,500000,62182.24,blocked
584,6411,Visa,3503984135575778,04/29,100000,83808.09,blocked
585,25579,MasterCard,3515768565192477,05/29,100000,11541.69,active
586,41637,MasterCard,3505189623344574,01/34,500000,99092.5,blocked
587,7883,MasterCard,6518174355289682,04/26,500000,56140.65,blocked
588,24083,MasterCard,30259160418907,07/25,200000,61872.48,expired
589,32009,Visa,3579218556427816,07/29,500000,74622.26,blocked
590,41015,Visa,30005036893769,07/27,200000,5399.49,active
591,71358,American Express,30564169872552,05/26,50000,79130.83,blocked
592,67516,Discover,348248148526219,01/27,500000,23209.7,expired
593,10361,Visa,6011155415155320,03/31,50000,54268.8,expired
594,798,MasterCard,30149601559627,12/27,500000,85487.57,active
595,60291,American Express,4198087649894400,08/33,50000,365.62,expired
596,70703,MasterCard,3583682012275016,09/27,200000,39986.9,expired
597,69478,American Express,2396398940055433,05/25,50000,25092.85,expired
598,13154,American Express,4467439008158592,06/31,50000,83391.07,active
599,13288,Discover,30062229821834,08/26,50000,63304.71,expired
600,10593,Discover,2239068422125373,04/26,50000,56606.58,blocked
601,24330,American Express,3564654527305391,11/34,500000,339.33,expired
602,1343,MasterCard,371121065661717,06/34,200000,18101.71,expired
603,82419,MasterCard,3511368932818864,12/30,100000,31243.96,active
604,29608,Discover,213123790252541,10/26,50000,88505.08,blocked
605,53884,Discover,4071896338571053709,05/34,200000,95871.51,expired
606,40262,Discover,4864375643198917,08/26,200000,53400.57,expired
607,89188,Visa,2277274514591265,09/28,50000,2952.14,blocked
608,19761,Visa,213164208817053,03/26,100000,56379.31,blocked
609,23989,American Express,4131740779590051333,02/30,100000,61393.74,expired
610,96196,MasterCard,4375871906763613,04/27,50000,6175.89,active
611,6757,Visa,2261600754058516,12/28,50000,78476.04,active
612,3005,MasterCard,3582865827254141,07/27,100000,53399.65,expired
613,81875,Discover,348258567046250,03/31,100000,8424.64,active
614,86167,Discover,3584149731868165,08/28,200000,66173.88,active
615,61534,Visa,4988652601655950,02/32,100000,28221.61,active
616,43197,Visa,4109146825076832,09/30,50000,3753.97,active
617,49081,Discover,4880288849931074,05/27,100000,85961.46,blocked
618,76434,Visa,6011120504249004,06/33,100000,21219.35,blocked
619,16546,American Express,3570671959173008,06/30,100000,52743.93,expired
620,11555,MasterCard,4816708432427,05/34,200000,45065.45,blocked
621,95808,American Express,4056585858101,09/32,500000,45385.12,blocked
622,57112,MasterCard,2276805594162435,03/31,100000,87050.55,active
623,62292,Discover,4905027767360105596,09/34,100000,44827.63,blocked
624,69844,American Express,213167558725529,01/29,200000,68703.37,expired
625,38081,Visa,3568452430056011,11/31,500000,93227.72,active
626,20455,Discover,4499216622694406,01/26,50000,86915.39,blocked
627,23377,American Express,4118968390798865,06/34,50000,29485.62,blocked
628,30859,Discover,3568760975830826,11/32,100000,80757.03,expired
629,38123,American Express,341827970181701,11/28,200000,32462.34,expired
630,368,MasterCard,676366564612,12/27,100000,68026.96,blocked
631,14682,MasterCard,4982555511902076637,09/26,100000,54130.22,blocked
632,66920,MasterCard,4821410500001730,12/27,200000,21853.26,blocked
633,80401,Visa,2238962753281147,04/33,50000,44891.0,expired
634,29466,American Express,676105193855,08/27,50000,42645.54,expired
635,38869,Visa,213106805033246,06/31,200000,75762.61,expired
636,82429,American Express,4486704288034905,08/33,100000,44120.84,blocked
637,27617,Discover,4763258482898551,10/26,100000,13042.53,blocked
638,34717,American Express,639010465446,06/25,50000,57993.18,blocked
639,94674,American Express,4006033990203231,01/27,100000,44049.93,blocked
640,51736,Visa,4857911073285209593,03/35,200000,6812.04,blocked
641,4565,Visa,4482986628232521,07/31,500000,99725.07,blocked
642,42322,MasterCard,676315940475,05/30,500000,38865.1,expired
643,39158,Discover,4169734270582045,11/28,50000,24506.96,expired
644,74701,American Express,6011538602654694,12/34,50000,34177.4,expired
645,8941,MasterCard,30596833728216,11/26,200000,69497.42,active
646,16618,MasterCard,6522244910039395,05/32,50000,47020.91,expired
647,90638,Discover,3584963722920821,02/31,500000,6390.83,active
648,55016,Discover,3524041375200453,06/30,50000,43289.0,active
649,85375,Discover,378212341370539,04/33,200000,26611.03,active
650,42567,American Express,6011077204242327,07/26,100000,78176.62,expired
651,54321,Visa,2295730958096051,01/29,100000,59279.78,expired
652,20896,American Express,4451017988327649,12/28,200000,96146.5,expired
653,30729,Visa,4188530659498,03/35,500000,53700.7,blocked
654,29825,MasterCard,6512864405397552,10/34,100000,67489.01,active
655,44725,American Express,3555115032108531,03/29,50000,4208.39,blocked
656,86084,American Express,675976250638,01/28,50000,80550.01,expired
657,77563,Discover,3570656758508447,05/34,200000,86427.45,expired
658,90962,American Express,4789060102732,12/25,100000,3792.59,expired
659,37564,MasterCard,4638222965176524,11/25,50000,42758.51,expired
660,39834,American Express,4258536716623339,07/26,50000,77646.31,blocked
661,95799,MasterCard,2720326520363544,05/26,100000,9646.87,active
662,98787,American Express,4457362840227114,01/35,200000,10419.16,blocked
663,18538,Discover,2298333496747298,03/35,50000,77814.58,active
664,82275,MasterCard,213188615429335,11/25,500000,48633.38,expired
665,36017,Discover,6011862018414653,01/30,200000,90163.82,active
666,1018,American Express,2481666787355439,11/27,50000,88008.96,blocked
667,31253,MasterCard,675965015141,07/26,200000,51642.59,active
668,21875,MasterCard,6513936484751393,05/26,200000,94288.0,blocked
669,43181,American Express,3528261465206469,03/27,200000,89468.29,blocked
670,58859,American Express,6011086206057369,06/25,200000,16668.47,expired
671,71687,American Express,6011288657410366,05/29,500000,14151.63,expired
672,16168,Discover,676148799361,10/31,100000,89558.41,expired
673,2210,MasterCard,577924985002,09/27,200000,32010.51,blocked
674,42416,American Express,4430852620003898326,03/29,500000,84739.38,active
675,23793,Discover,4845036906960057123,03/26,500000,4501.57,blocked
676,15885,American Express,576593205353,08/33,500000,78842.61,expired
677,68885,MasterCard,3506573835911578,04/30,500000,2260.1,active
678,76178,Discover,180077149036261,01/33,500000,33818.03,blocked
679,71366,American Express,4172466031007525723,06/25,500000,76474.72,blocked
680,42565,MasterCard,4651482012027768173,12/27,500000,15159.75,active
681,90374,Visa,3511508098755224,06/30,100000,36565.51,active
682,45108,American Express,6582676600769194,08/31,50000,91072.14,active
683,61723,MasterCard,3551239415213975,02/33,200000,16532.19,active
684,88309,MasterCard,2281793911062996,05/25,100000,21043.0,blocked
