card_id,user_id,card_type,card_number,expiry_date,credit_limit,current_balance,status
449,79213,American Express,676346219212,04/29,50000,60083.66,active
450,79239,Discover,4153129626126,06/28,500000,59553.0,blocked
451,98634,American Express,4082773670143309,01/34,50000,79007.92,active
452,66225,Visa,6546976839785838,08/26,100000,94143.36,blocked
453,11863,Discover,4415802151138716,04/32,200000,29932.73,active
454,46056,American Express,180074907542721,03/27,500000,22422.13,expired
455,41679,American Express,2228268427289553,12/32,500000,1349.27,expired
456,32116,Discover,4863688742169493,08/30,50000,95476.6,expired
457,35878,Visa,4284310837817589621,02/30,50000,81221.36,active
458,63397,Visa,3576689406763423,06/25,500000,48457.4,active
459,27007,MasterCard,3592531279872347,05/29,100000,7424.81,expired
460,63831,Discover,6566082757605093,01/33,200000,66245.51,blocked
461,39032,Visa,4002365499237276,11/32,500000,9497.7,expired
462,16117,American Express,30413831994024,12/30,100000,99830.8,active
463,20363,MasterCard,2292018120490128,05/28,200000,30134.19,active
464,31547,MasterCard,30128850578751,11/27,100000,63334.51,blocked
465,60432,Visa,3532938574839157,10/29,50000,38957.24,expired
466,43802,American Express,4028884398452752377,11/31,100000,74627.64,active
467,42351,Discover,6011518331055546,12/26,200000,26265.32,active
468,76390,Discover,344494650112741,12/28,200000,76925.43,expired
469,17353,MasterCard,4824050761852981096,08/26,100000,30259.04,active
470,70265,American Express,630426632190,02/30,500000,84889.76,active
471,85914,Discover,4114951084487,08/25,500000,58417.19,expired
472,66208,MasterCard,2707009676472833,11/32,200000,54885.44,blocked
473,53678,MasterCard,4055213664480311,08/25,50000,76550.64,blocked
474,6769,Discover,3586492619507929,02/34,200000,82631.78,active
475,82502,American Express,344253647344191,06/27,50000,12839.75,active
476,33101,American Express,375650956448236,09/29,100000,10490.79,active
477,5351,Visa,376260885495750,01/35,200000,13803.35,blocked
478,77247,Visa,4537951486922964,10/25,200000,31773.47,expired
479,85897,Visa,578691202860,03/33,100000,13964.9,expired
480,52211,MasterCard,344546576933193,02/34,100000,46244.7,active
481,56965,Visa,4333748739130429,08/30,500000,2550.97,active
482,66134,MasterCard,3593290026060842,08/33,200000,4447.87,expired
483,75360,MasterCard,4867519488386314867,08/33,200000,31245.12,blocked
484,90755,MasterCard,503810326754,02/28,500000,93720.32,expired
485,76728,Visa,5587732443887847,06/30,100000,10419.82,blocked
486,20392,Visa,213107032188035,05/25,200000,39297.92,expired
487,78891,Discover,3521720479469717,04/32,50000,39255.85,expired
488,66465,Visa,3586441198335053,01/29,500000,85055.58,blocked
489,48027,American Express,213104925179429,06/28,200000,50742.61,expired
490,63007,MasterCard,4849102181179665,07/34,500000,29736.18,active
491,52304,American Express,502047803163,10/28,100000,39443.32,active
492,60653,MasterCard,3564285038712021,11/29,100000,17436.27,blocked
493,70104,MasterCard,580151674307,02/31,100000,48892.11,blocked
494,81121,MasterCard,377061718995472,03/27,100000,55051.37,expired
495,36705,MasterCard,3545019115412369,01/26,100000,27783.02,active
496,12697,Visa,4168167334800981,08/27,50000,44557.09,blocked
497,65028,Discover,3571007705343901,12/29,500000,75612.72,active
498,19484,Discover,30318780868709,01/35,50000,24732.56,active
499,17564,Visa,5235275218329476,10/29,50000,69428.61,active
500,15923,Discover,38970955451984,04/32,500000,58482.65,active
501,88509,Discover,3507981360746849,06/33,500000,93612.53,blocked
502,7345,Visa,5498221580877116,11/31,200000,55113.75,expired
503,9910,MasterCard,2376009019742280,05/32,50000,14775.4,blocked
504,26052,MasterCard,4927283922775881,09/33,50000,61498.11,blocked
505,80258,Visa,2641543015662034,03/31,50000,90723.75,active
506,16214,American Express,4045521901344236294,03/34,200000,38312.85,active
507,66104,Visa,4596856147925363,03/28,500000,45623.36,expired
508,51272,American Express,3552378254085638,10/34,50000,45146.05,active
509,51962,MasterCard,4496030289108,04/33,50000,25907.54,expired
510,92996,American Express,4374319447349615710,01/35,100000,44812.76,blocked
511,40371,Visa,4201280281760246,12/32,100000,60926.5,active
512,19446,Visa,6011806928662000,08/32,500000,16946.72,active
513,49949,Discover,345111686750992,04/30,100000,2590.34,active
514,91930,Visa,4442380185132374,04/28,500000,81786.79,active
515,59251,Visa,4598689916171420791,09/33,500000,36615.01,expired
516,57765,Visa,6592696863107153,06/25,50000,57477.76,blocked
517,99458,MasterCard,6507809287747348,08/25,50000,13582.28,expired
518,34517,American Express,3545494714738607,10/29,100000,19547.21,expired
519,62542,MasterCard,3558741585871139,11/31,50000,50038.66,active
520,58790,MasterCard,4587795739483,05/30,500000,6461.57,expired
521,76645,MasterCard,340887234381639,09/32,500000,48609.66,active
522,66729,Discover,2221129661452108,01/26,200000,19356.56,expired
523,46420,Visa,3595280890340287,03/27,50000,80295.27,blocked
524,37331,Discover,3580632051926501,04/30,500000,86777.44,expired
525,65005,Visa,343442994458396,12/34,50000,68481.68,active
526,61237,Visa,6011686758584080,03/35,200000,36535.28,active
527,76351,Visa,4174110031323702283,02/29,200000,72940.68,active
528,46805,Discover,4116938366271496,05/26,50000,31542.01,expired
529,84376,MasterCard,3548975479900538,03/29,50000,74300.78,blocked
530,4,MasterCard,213198733976729,01/30,500000,70486.95,active
531,15527,American Express,180026279510405,12/29,50000,97018.89,expired
532,82836,Visa,3527261647542410,09/32,50000,48293.07,blocked
533,65260,Discover,4309622721896802,11/32,500000,98597.02,active
534,68354,Visa,4433194557387792,10/27,50000,14036.01,blocked
535,31812,Visa,4582842771365335414,09/32,50000,63738.2,expired
536,85642,Visa,349424911721688,04/31,100000,73409.23,expired
537,68007,MasterCard,4960063995303,05/30,100000,70602.62,expired
538,76137,American Express,213104793195051,02/32,200000,90128.75,active
539,86548,Discover,345376945866075,08/26,100000,43224.83,active
540,72038,Discover,371975508180308,09/34,50000,35670.81,expired
541,30611,Discover,3599713797250296,09/27,200000,77449.67,expired
542,63678,MasterCard,503823356483,12/25,200000,75651.16,expired
543,16302,Visa,4789487275319,12/32,50000,39454.26,active
544,10614,MasterCard,501843152866,04/27,500000,76303.91,blocked
545,45586,American Express,4963629628182845,12/32,200000,325.02,blocked
546,85164,Discover,676365361770,10/28,200000,96251.99,blocked
547,91644,American Express,4009945660204495,04/33,200000,74788.29,blocked
548,49678,Discover,2377884479388777,11/33,200000,35413.53,blocked
549,75068,MasterCard,213126816232769,10/27,100000,54760.82,active
550,35065,American Express,6011065810323391,07/32,100000,30911.78,expired
551,46873,Visa,180054050812436,06/34,200000,34264.4,expired
552,11976,Visa,4995023906400521066,01/34,50000,75998.22,expired
553,27581,Discover,2720008519025108,01/35,100000,81368.9,blocked
554,38452,Visa,213104250316877,12/27,50000,3286.01,expired
555,24253,MasterCard,3569599658526924,01/34,50000,6237.68,expired
556,78614,MasterCard,4635274488567,04/26,500000,30089.64,blocked
557,24149,MasterCard,4283339557313428,02/31,200000,56294.28,expired
558,39551,Discover,4869957498581716498,08/27,200000,30199.4,expired
559,12280,American Express,4186744567788,03/29,100000,85493.02,expired
560,26624,Discover,213139708371322,03/34,100000,44707.19,expired
561,43380,American Express,180005002954585,04/30,50000,91440.26,expired
562,44188,American Express,4490140975979597971,02/33,200000,53945.62,expired
563,50055,Visa,4961212752009627802,09/29,50000,62239.72,expired
564,25570,American Express,4929642067688982528,04/26,200000,23569.79,expired
565,93773,American Express,4365073890505128610,08/33,200000,78036.91,expired
566,36249,Discover,347867598787467,01/28,50000,50567.27,blocked
567,48551,Visa,373510409350763,05/34,50000,69878.27,blocked
568,22011,Discover,4067901119466143,01/28,500000,27607.0,expired
569,6246,Visa,060492708379,12/25,50000,53780.01,active
570,23784,American Express,4585806474272,12/26,200000,29649.79,active
571,59917,American Express,347142946033893,07/27,500000,39520.22,blocked
572,58060,MasterCard,4161520216587,03/35,100000,55283.94,active
573,82476,American Express,4488598367273964,08/29,500000,66316.27,blocked
574,14544,Discover,180055013927773,07/26,500000,85058.03,blocked
575,2838,Visa,30019638994818,05/32,100000,35986.04,expired
576,38208,Discover,180060370023851,12/27,500000,45205.97,active
577,9725,Visa,30578031767949,11/32,500000,99660.93,blocked
578,95709,MasterCard,4674074576578,07/26,100000,80920.02,active
579,48659,Visa,4856799567712330,08/29,100000,72913.55,active
580,92288,American Express,347762309767470,06/33,200000,19838.15,active
581,52540,Discover,578131551819,08/28,500000,47348.56,active
582,37695,Visa,4312652904836536,01/31,50000,12090.72,blocked
583,81341,MasterCard,584660213524,05/27,100000,98447.91,blocked
584,60355,Visa,4431904920427926638,04/31,50000,9590.62,active
585,20865,American Express,3518507689722919,12/32,50000,40277.09,expired
586,95683,American Express,502080789014,08/29,50000,16508.71,expired
587,57369,Visa,2540559356724862,03/28,50000,34195.36,expired
588,11815,Discover,36257160931840,05/29,50000,14309.45,expired
589,98109,Discover,377710727297722,11/34,50000,55829.8,expired
590,14060,Visa,180033355382790,05/26,50000,75594.13,blocked
591,71289,American Express,4049961704702237592,07/30,500000,72784.97,active
592,39180,Visa,4096878668825,06/34,200000,15608.67,blocked
593,29481,American Express,4355146461811212,10/31,200000,53241.4,active
594,61398,Discover,3587530912925501,07/34,500000,33701.34,blocked
595,57332,Discover,4772949607774,08/33,100000,31993.53,blocked
596,93331,Discover,4186750696318540,09/26,500000,5852.05,expired
597,92676,MasterCard,36618548422630,11/31,100000,1223.14,expired
598,19044,American Express,4151421300705,07/34,50000,9426.96,expired
599,99554,MasterCard,36790455216121,05/30,50000,74673.38,blocked
600,69665,Discover,3538856207278102,06/28,500000,83617.83,blocked
601,36458,MasterCard,4945019151386265,06/28,500000,63859.98,blocked
602,85982,Visa,4598034940401069,07/29,200000,97066.1,expired
603,64475,Visa,6565093215640854,01/35,50000,72589.08,blocked
604,45081,MasterCard,30096901900045,03/32,50000,2784.94,active
605,77763,MasterCard,180029581953917,01/31,50000,35940.89,expired
606,12237,American Express,213145534968355,11/34,200000,62061.5,blocked
607,10653,American Express,4133057575661931,04/33,100000,98668.71,expired
608,87759,MasterCard,4896559166121920251,12/28,200000,49807.39,expired
609,33418,American Express,38230235507042,05/34,500000,64984.79,active
610,24106,MasterCard,4136870244439,11/31,500000,35799.05,active
611,76115,Discover,180063730639291,08/32,500000,91087.61,active
612,21463,American Express,6011263040904938,06/29,100000,24555.85,expired
613,97936,Discover,4630126224238025,02/31,500000,12245.4,blocked
614,61085,Visa,4855040755977505,11/34,50000,50281.24,blocked
615,48034,MasterCard,30431649926376,03/32,50000,76170.15,active
616,96631,MasterCard,4618652004239590,11/29,200000,68767.13,expired
617,46006,American Express,4550574745766,09/28,100000,32438.81,active
618,90687,American Express,566252732862,02/30,200000,1835.6,active
619,69963,Discover,38773218779351,09/27,50000,65865.26,blocked
620,46446,American Express,213150468952482,10/32,200000,6490.44,active
621,68955,Discover,180098985190236,03/30,200000,22565.47,active
622,73935,American Express,180040663750600,11/25,100000,34930.5,blocked
623,93696,American Express,563401818064,12/29,50000,34531.99,active
624,78785,MasterCard,373746610896281,02/33,100000,34596.74,expired
625,6221,Discover,6525885781377533,08/26,50000,65066.51,active
626,44691,American Express,30301118911235,05/30,50000,84855.65,active
627,32267,Visa,4728462599228,03/26,50000,42440.77,expired
628,93275,Visa,2234061051151773,06/26,200000,57250.21,blocked
629,41919,Discover,2706955878592425,06/29,200000,26789.62,active
630,52318,MasterCard,346669065845526,03/33,100000,18313.88,active
631,97074,MasterCard,2718545344868479,10/26,200000,84265.76,active
632,18298,Discover,4643009633739,03/26,50000,45323.94,blocked
633,40231,Discover,6011565509898959,03/28,200000,27016.82,blocked
634,16195,American Express,4158227567503462,05/28,500000,63901.2,expired
635,13384,American Express,3565276523779392,03/31,500000,39302.23,blocked
636,19734,MasterCard,213180008397260,05/34,50000,5378.86,active
637,7859,Visa,4200283171559316681,04/32,200000,44258.52,expired
638,7412,Visa,4697523233325365,11/33,200000,34670.08,blocked
639,40572,Visa,4695276777704675,01/26,100000,29570.61,expired
640,63085,Discover,572668860545,10/32,100000,86837.29,active
641,69698,MasterCard,180010451015847,09/34,50000,15627.27,active
642,67331,MasterCard,4931178572774701,01/31,500000,35059.18,expired
643,7631,Visa,3514643869929992,01/31,100000,11565.01,expired
644,84245,Discover,30090678125472,11/33,500000,47737.97,expired
645,22981,American Express,370885924728757,12/28,500000,90265.16,blocked
646,81308,Visa,344914696946653,02/31,50000,94106.25,blocked
647,64761,MasterCard,3563005437366463,03/35,200000,67196.57,active
648,78439,MasterCard,4762769909526064096,01/30,200000,8763.44,active
649,30492,American Express,2424579571462982,06/28,500000,23812.54,blocked
650,37506,American Express,213158350642798,12/26,500000,50978.12,expired
651,48239,American Express,6011512512291038,09/33,50000,68265.3,expired
652,96787,Visa,4270181322794721,07/30,500000,43674.91,expired
653,27317,MasterCard,676169928840,06/33,500000,94943.84,active
654,84652,Visa,6011381826291666,06/29,50000,34334.96,active
655,69090,MasterCard,676354146398,11/28,500000,27844.26,blocked
656,37691,Discover,4535568467303,10/25,50000,89587.5,blocked
657,35143,Visa,4737124830590,06/31,100000,190.53,blocked
658,34722,Discover,180075274186752,03/29,50000,41712.39,active
659,70737,American Express,4580623939357893364,07/34,200000,14592.71,blocked
660,50673,Visa,4628427897010319,10/25,50000,90175.97,active
661,97460,MasterCard,3586936891263395,08/25,100000,49835.34,expired
662,59817,Discover,377532145405566,06/32,200000,50640.75,active
663,92196,Visa,6011066180326428,06/27,500000,90744.88,blocked
664,84041,MasterCard,4649971550991,08/30,50000,52485.95,blocked
665,52378,MasterCard,4284563550454389,04/34,200000,99179.81,blocked
666,80987,Visa,4019232157423112,09/32,500000,77032.9,blocked
667,4080,MasterCard,6011222581119298,11/31,500000,57512.27,expired
668,27233,Discover,4312521822556,10/26,200000,36729.48,active
669,50419,American Express,4679158900525206155,07/33,500000,12863.01,expired
670,24814,American Express,3520660933682540,07/27,100000,41178.39,active
671,33565,Visa,676387989103,12/30,500000,17044.44,active
672,18473,American Express,375124308330153,10/27,500000,95720.0,expired
673,14783,American Express,4965329168142691,01/34,500000,57108.13,expired
674,20027,American Express,6011293619390805,08/25,500000,74583.37,blocked
675,52027,Visa,344666173886873,06/27,200000,58585.0,active
676,33596,Visa,4886939824003446,04/28,500000,28469.56,blocked
677,74038,American Express,4291645270300819,08/28,200000,92879.64,blocked
678,89944,Discover,4513744441129489725,02/33,500000,19295.47,expired
679,21059,MasterCard,4794625448945770,02/34,200000,17327.85,active
680,12038,American Express,4841896393764899356,06/26,100000,3296.68,active
681,74616,Discover,180061515220196,09/31,200000,2522.51,active
682,49,MasterCard,3508797462929359,12/31,500000,20378.39,expired
683,96901,American Express,3556558671019981,01/34,500000,51206.49,blocked
684,44098,MasterCard,6011575551880664,07/33,50000,54758.69,blocked
685,72217,MasterCard,3517940669833177,07/26,50000,28699.59,blocked
